id,centrality,word,degree
9928,0.005956871211924147,baubeginn,229
9929,0.002575241266290352,gunter,99
9930,0.004916369690190672,bestellte,189
9931,0.00626902166844419,anknüpfen,241
9932,0.007751736336914393,universitäts,298
9933,0.008219962021694456,waldes,316
9934,0.016413911505345578,bundesligisten,631
9935,0.0063210467445308635,vielfältigen,243
9936,0.01722030018468902,pete,662
9937,0.017480425565122387,got,672
9938,0.01178367973363161,moschee,453
9939,0.011055328668418178,fränkische,425
9940,0.0046302317717139664,verletzten,178
9941,0.010665140597768125,mrd,410
9942,0.016517961657518922,isabel,635
9943,0.011315454048851547,komiker,435
9944,0.0033556174075904588,jpeg,129
9945,0.012512030798845043,buffalo,481
9946,0.0056447207554041045,nachfahren,217
9947,0.012355955570585022,arms,475
9948,0.00910438831516791,rolling,350
9949,0.008297999635824468,java,319
9950,0.007153447961917644,prädikat,275
9951,0.005358582836927399,tagung,206
9952,0.006190984054314179,passagen,238
9953,0.012746143641235075,moderatorin,490
9954,0.017272325260775694,dünnen,664
9955,0.022448820331399735,eyes,863
9956,0.009260463543427933,finanzieren,356
9957,0.007153447961917644,ic,275
9958,0.004448144005410608,theodore,171
9959,0.007101422885830971,milan,273
9960,0.0022370782717269725,gefragt,86
9961,0.004031943396717218,aufging,155
9962,0.00018208776630335822,unmittelbare,7
9963,0.0036937804021538382,welten,142
9964,0.006216996592357516,festgelegten,239
9965,0.012199880342325001,dur,469
9966,0.015945685820565512,kingdom,613
9967,0.015087272065135396,altphilologe,580
9968,0.0046302317717139664,nicolai,178
9969,0.008922300548864552,namibia,343
9970,0.0012746143641235075,bosch,49
9971,0.006919335119527612,imperial,266
9972,0.0005462632989100746,dieselben,21
9973,0.017012199880342325,fließgewässer,654
9974,0.016517961657518922,anschlussstelle,635
9975,0.012642093489061727,füße,486
9976,0.011679629581458262,leibniz,449
9977,0.012902218869495097,getan,496
9978,0.0080378742553911,maxim,309
9979,0.002549228728247015,alba,98
9980,0.011471529277111567,palmer,441
9981,0.00018208776630335822,rauch,7
9982,0.004318081315193924,schlugen,166
9983,0.008922300548864552,sylvia,343
9984,0.0006243009130400853,tauchen,24
9985,0.008089899331477772,sehnsucht,311
9986,0.004162006086933902,jederzeit,160
9987,0.010092864760814713,byzantinischen,388
9988,0.0010144889836901387,lauten,39
9989,0.005410607913014073,verwandelt,208
9990,0.008324012173867804,ems,320
9991,0.008428062326041152,madame,324
9992,0.002575241266290352,ehrung,99
9993,0.00978071430429467,vladimir,376
9994,0.013500507244491845,anita,519
9995,0.009676664152121322,bürgerkrieges,372
9996,0.011159378820591525,stärkung,429
9997,0.012173867804281664,marne,468
9998,0.008740212782561194,gelagert,336
9999,0.0017168275108602345,fünfzig,66
10000,0.0020029654293369403,möglicher,77
10001,0.010092864760814713,protesten,388
10002,0.002289103347813646,berührt,88
10003,0.018833077543375907,jamie,724
10004,0.0008844262934734542,fügte,34
10005,0.01862497723902921,derek,716
10006,0.005150482532580704,unglück,198
10007,0.0008324012173867804,benutzten,32
10008,0.004109981010847228,events,158
10009,0.01370860754883854,amtsbezirk,527
10010,7.803761413001066e-05,begründeten,3
10011,0.007933824103217751,apotheker,305
10012,0.0030954920271570895,nachmittag,119
10013,0.0148791717607887,armstrong,572
10014,0.01102931613037484,hannah,424
10015,0.002159040657596962,raumes,83
10016,0.0034076424836771324,ewige,131
10017,0.01253804333688838,stefanie,482
10018,0.009936789532554691,garnison,382
10019,0.01162760450537159,bratislava,447
10020,0.01061311552168145,auswärtige,408
10021,0.005540670603230757,geländes,213
10022,0.013396457092318497,sonja,515
10023,0.0010925265978201492,verweisen,42
10024,0.008402049787997815,dekret,323
10025,0.015165309679265406,fürstentums,583
10026,0.004031943396717218,zweieinhalb,155
10027,0.011289441510808209,deine,434
10028,0.005566683141274094,beseitigung,214
10029,0.010639128059724787,küsten,409
10030,0.0031735296412871003,leider,122
10031,0.00010405015217334755,ideal,4
10032,0.0049423822282340085,weltausstellung,190
10033,0.007907811565174415,abgaben,304
10034,0.00543662045105741,absoluten,209
10035,0.015009234451005384,horror,577
10036,0.007309523190177665,tödliche,281
10037,0.012486018260801706,blütenstand,480
10038,0.009078375777124574,sascha,349
10039,0.0020289779673802774,dreieck,78
10040,0.013942720391228573,kümmern,536
10041,0.012043805114064979,springs,463
10042,0.009494576385817964,salt,365
10043,0.004656244309757303,arbeits,179
10044,0.003017454413027079,verzeichnete,116
10045,0.009182425929297921,gesetzgebung,353
10046,0.008011861717347761,ngc,308
10047,0.005722758369534116,überprüft,220
10048,0.019301303228155972,remix,742
10049,0.0090263507010379,nicolaus,347
10050,0.0008584137554301173,landesweit,33
10051,0.006164971516270843,verfahrens,237
10052,0.00018208776630335822,vorherige,7
10053,0.005800795983664126,briefwechsel,223
10054,0.0004942382228234009,helfer,19
10055,0.012433993184715032,karosserie,478
10056,0.001378664516296855,erinnerte,53
10057,0.01597169835860885,wänden,614
10058,0.0019509403532502667,aufbauen,75
10059,0.0036937804021538382,fotografen,142
10060,0.0008844262934734542,proben,34
10061,0.009416538771687953,moderierte,362
10062,0.013474494706448507,esther,518
10063,0.006607184663007569,killer,254
10064,0.009572613999947976,match,368
10065,0.009546601461904638,bit,367
10066,0.014150820695575267,vergleichende,544
10067,0.0017428400489035716,hommage,67
10068,0.0026272663423770257,fundament,101
10069,0.011965767499934969,thüringischen,460
10070,0.005800795983664126,jesuiten,223
10071,0.0011185391358634863,betreffen,43
10072,0.007517623494524361,map,289
10073,0.01162760450537159,pas,447
10074,0.004474156543453945,drogen,172
10075,0.002159040657596962,gewürdigt,83
10076,7.803761413001066e-05,lücke,3
10077,0.00936451369560128,schädel,360
10078,0.0031215045652004266,postum,120
10079,0.002575241266290352,begrenzte,99
10080,0.014098795619488593,tennisspielerin,542
10081,0.012173867804281664,christophe,468
10082,0.012095830190151653,colonel,465
10083,0.018338839320552507,jeremy,705
10084,0.01654397419556226,stevens,636
10085,0.007127435423874308,unterliegen,274
10086,0.012746143641235075,radstand,490
10087,0.016179798662955543,price,622
10088,0.01571157297817548,scotland,604
10089,0.005254532684754051,ruhrgebiet,202
10090,0.013214369326015139,michele,508
10091,0.009572613999947976,hörfunk,368
10092,0.007179460499960981,lucia,276
10093,0.018781052467289235,athletic,722
10094,0.003537705173893817,tafeln,136
10095,0.01110735374450485,dachau,427
10096,0.011159378820591525,interpret,429
10097,0.013318419478188487,forces,512
10098,0.013084306635798454,alb,503
10099,0.006060921364097495,warm,233
10100,0.00036417553260671644,rohr,14
10101,0.017012199880342325,kenny,654
10102,0.018937127695549255,église,728
10103,0.0022110657336836355,zustände,85
10104,0.012902218869495097,comté,496
10105,0.009754701766251333,weinheim,375
10106,0.0039018807065005334,unterstützer,150
10107,0.002081003043466951,kult,80
10108,0.004344093853237261,vergibt,167
10109,0.004734281923887314,eignet,182
10110,0.00743958588039435,arztes,286
10111,0.001872902739120256,gegenwärtigen,72
10112,0.009572613999947976,textes,368
10113,0.010248939989074734,baumann,394
10114,0.010248939989074734,ökonomische,394
10115,0.010300965065161408,initiativen,396
10116,0.0006763259891267591,berührung,26
10117,0.01555549774991546,thai,598
10118,0.01813073901620581,kuppel,697
10119,0.019093202923809276,ortslage,734
10120,0.0026532788804203627,unsicher,102
10121,0.00551465806518742,teilten,212
10122,0.02239679525531306,picture,861
10123,0.013812657701011888,amalie,531
10124,0.0006503134510834222,schul,25
10125,0.014853159222745363,township,571
10126,0.014905184298832037,pauline,573
10127,0.010092864760814713,nachwort,388
10128,0.011393491662981557,zell,438
10129,0.0028353666467237208,signatur,109
10130,0.002263090809770309,nötigen,87
10131,0.005124469994537367,anbieten,197
10132,0.012668106027105065,minsk,487
10133,0.01027495252711807,fortuna,395
10134,0.0024711911141170042,hut,95
10135,0.0038238430923705226,ewigen,147
10136,0.005904846135837473,kronen,227
10137,0.012902218869495097,pölten,496
10138,0.0005982883749967485,erfüllte,23
10139,0.004916369690190672,width,189
10140,0.014410946076008636,germanist,554
10141,0.011809692271674947,monde,454
10142,0.0148791717607887,stephanie,572
10143,0.006737247353224254,rd,259
10144,2.601253804333689e-05,indes,1
10145,0.0019509403532502667,lieferung,75
10146,0.0049683947662773455,straßenverkehr,191
10147,0.006815284967354265,police,262
10148,0.002289103347813646,ergänzen,88
10149,0.0031735296412871003,auskunft,122
10150,0.01461904638035533,darstellende,562
10151,0.002783341570637047,passion,107
10152,0.002549228728247015,rupert,98
10153,0.015139297141222068,timothy,582
10154,0.011289441510808209,einmarsch,434
10155,0.0015087272065135394,überlegen,58
10156,0.0020289779673802774,spiegelt,78
10157,0.0038498556304138593,betreffend,148
10158,0.0022110657336836355,banner,85
10159,0.005384595374970736,datenblatt,207
10160,0.01589366074447884,municipio,611
10161,0.006216996592357516,erleichtern,239
10162,0.005956871211924147,kümmerte,229
10163,0.010457040293421429,reprint,402
10164,0.0013266394402101814,weitesten,51
10165,0.006815284967354265,fußballer,262
10166,0.013240381864058477,erzgebirge,509
10167,0.004708269385843977,begriffs,181
10168,0.015269359831438753,zwickau,587
10169,0.0175584631792524,borough,675
10170,0.013370444554275161,fächern,514
10171,0.004786306999973988,sichergestellt,184
10172,0.0016648024347735609,lagern,64
10173,0.009390526233644617,gewerkschaften,361
10174,0.007647686184741045,jensen,294
10175,0.0042920687771505865,günstigen,165
10176,0.00835002471191114,privilegien,321
10177,0.018364851858595842,owen,706
10178,0.013760632624925214,archivar,529
10179,0.010977291054288166,mw,422
10180,0.007569648570611034,resten,291
10181,0.003017454413027079,aufgerufen,116
10182,0.0005982883749967485,betraf,23
10183,0.0046302317717139664,keineswegs,178
10184,0.00861015009234451,kontrollieren,331
10185,0.010743178211898135,hk,413
10186,0.01680409957599563,dictionnaire,646
10187,0.00031215045652004266,woraus,12
10188,0.005566683141274094,schiedsrichter,214
10189,0.01948339099445933,child,749
10190,0.003563717711937154,herrschenden,137
10191,0.00944255130973129,geborgen,363
10192,0.011289441510808209,sachliteratur,434
10193,0.014436958614051972,geschütztes,555
10194,0.009130400853211249,helge,351
10195,0.012303930494498348,sidney,473
10196,0.0004162006086933902,vergleiche,16
10197,0.007257498114090992,freiburger,279
10198,0.009416538771687953,hunt,362
10199,0.013526519782535181,siebter,520
10200,0.011549566891241578,stralsund,444
10201,0.009962802070598029,protestanten,383
10202,0.006243009130400853,arndt,240
10203,0.0049423822282340085,hervorragende,190
10204,0.008688187706474521,vorkommenden,334
10205,0.008506099940171163,helmuth,327
10206,0.009416538771687953,source,362
10207,0.011679629581458262,disney,449
10208,0.0017428400489035716,fiktive,67
10209,0.010743178211898135,pianisten,413
10210,0.01948339099445933,teatro,749
10211,0.013994745467315247,karoline,538
10212,0.01295424394558177,substanzen,498
10213,0.019275290690112634,jewish,741
10214,0.00819394948365112,administrator,315
10215,0.003537705173893817,verwaltungs,136
10216,0.007491610956481024,stadtgeschichte,288
10217,0.011731654657544936,freising,451
10218,0.005046432380407357,petri,194
10219,0.005384595374970736,verwalter,207
10220,0.0032255547173737744,train,124
10221,0.003537705173893817,auslegung,136
10222,0.00835002471191114,grabungen,321
10223,0.009936789532554691,teilliste,382
10224,0.020575917592279478,foster,791
10225,0.007231485576047655,eisenbahnen,278
10226,0.006997372733657623,herausgegebenen,269
10227,0.004448144005410608,unterkunft,171
10228,0.0009884764456468019,weitem,38
10229,0.012329943032541686,albrechts,474
10230,0.006399084358660875,protestantische,246
10231,0.0031995421793304373,cat,123
10232,0.01011887729885805,legend,389
10233,0.004005930858673881,jesse,154
10234,0.004578206695627292,lasse,176
10235,0.010509065369508103,circuit,404
10236,0.0033816299456337954,austritt,130
10237,0.013058294097755118,einw,502
10238,0.01480113414665869,wasserfläche,569
10239,0.015919673282522175,wanderwege,612
10240,0.009988814608641365,stummfilm,384
10241,0.013006269021668444,möller,500
10242,0.00033816299456337955,durchgängig,13
10243,0.006190984054314179,globale,238
10244,0.016179798662955543,arrangeur,622
10245,0.011653617043414926,kohlhammer,448
10246,0.01378664516296855,kaiserlich,530
10247,0.002393153499986994,aufruf,92
10248,0.007517623494524361,ethnisch,289
10249,0.004396118929323934,männlich,169
10250,0.014306895923835288,beate,550
10251,0.0021330281195536247,corona,82
10252,0.008818250396691206,kostüme,339
10253,0.015945685820565512,pflanzenarten,613
10254,0.004057955934760555,eiserne,156
10255,0.019509403532502665,bradley,750
10256,0.005046432380407357,ländliche,194
10257,0.01253804333688838,server,482
10258,0.003433655021720469,nazi,132
10259,0.019691491298806024,hughes,757
10260,0.007959836641261087,weißes,306
10261,0.009910776994511355,weihe,381
10262,0.009494576385817964,stadtteilen,365
10263,0.016257836277085554,drittligisten,625
10264,0.012147855266238327,bauingenieur,467
10265,0.0056707332934474415,tree,218
10266,0.00468225684780064,stießen,180
10267,0.005800795983664126,stabil,223
10268,0.010561090445594777,workshops,406
10269,0.004057955934760555,zonen,156
10270,0.006399084358660875,programmen,246
10271,0.007621673646697708,pp,293
10272,0.0018208776630335823,tausch,70
10273,0.010092864760814713,kommunalwahlen,388
10274,0.009884764456468017,nebenrollen,380
10275,0.008766225320604532,allzu,337
10276,0.011341466586894883,islamische,436
10277,0.01581562313034883,aschaffenburg,608
10278,0.0029134042608537315,zufall,112
10279,0.014306895923835288,mongolei,550
10280,0.01670004942382228,unterlauf,642
10281,0.006971360195614286,observatorium,268
10282,0.015425435059698775,michelle,593
10283,0.013396457092318497,federal,515
10284,0.01370860754883854,pfarrgemeinde,527
10285,0.008584137554301173,wirksamkeit,330
10286,0.004135993548890565,technisches,159
10287,0.012043805114064979,erzbischofs,463
10288,0.015945685820565512,emily,613
10289,0.0038498556304138593,stile,148
10290,0.0033556174075904588,agenten,129
10291,0.010092864760814713,filmfestival,388
10292,0.0029134042608537315,verhalf,112
10293,0.006555159586920896,zwölften,252
10294,0.01355253232057852,aserbaidschan,521
10295,0.007933824103217751,steigenden,305
10296,0.021434331347709595,valle,824
10297,0.0090263507010379,cs,347
10298,0.00502041984236402,beantragte,193
10299,0.010665140597768125,dirigenten,410
10300,0.003771818016283849,verworfen,145
10301,0.015451447597742111,zealand,594
10302,0.01110735374450485,schweizerischer,427
10303,0.00392789324454387,eingreifen,151
10304,0.00985875191842468,verschlossen,379
10305,0.01011887729885805,juri,389
10306,0.007829773951044403,zusammenlegung,301
10307,0.009624639076034648,literaturpreis,370
10308,0.0038758681684571963,branche,149
10309,0.012225892880368338,parkplatz,470
10310,0.014254870847748615,castro,548
10311,0.0013006269021668443,anzusehen,50
10312,0.005202507608667377,canal,200
10313,0.006893322581484275,erwarben,265
10314,0.009884764456468017,burgenland,380
10315,0.0080378742553911,winterthur,309
10316,0.009182425929297921,ausübung,353
10317,0.014775121608615353,lehrauftrag,568
10318,0.0017428400489035716,vierzig,67
10319,0.008245974559737794,sibirien,317
10320,0.011731654657544936,genealogisches,451
10321,0.004135993548890565,ing,159
10322,0.01604973597273886,vorwerk,617
10323,0.0029134042608537315,unerwartet,112
10324,0.007803761413001067,posaune,300
10325,0.006607184663007569,cv,254
10326,0.013344432016231823,émile,513
10327,0.0049683947662773455,meeres,191
10328,0.005150482532580704,notizen,198
10329,0.003771818016283849,pferden,145
10330,0.013058294097755118,dagmar,502
10331,0.012642093489061727,bourgogne,486
10332,0.0060088962880108215,arbeitskreis,231
10333,0.0010665140597768124,öffnete,41
10334,0.000468225684780064,legendären,18
10335,0.0031735296412871003,ausschluss,122
10336,0.010509065369508103,schienenverkehr,404
10337,0.01261608095101839,schnellste,485
10338,0.015009234451005384,wettkämpfe,577
10339,0.009000338162994564,verursachen,346
10340,0.0073875608043076765,fabriken,284
10341,0.010821215826028146,beethoven,416
10342,0.0013006269021668443,hunger,50
10343,0.008558125016257837,regierenden,329
10344,0.009806726842338007,ahmed,377
10345,0.006451109434747549,emigration,248
10346,0.01253804333688838,schulhaus,482
10347,0.008245974559737794,angeblichen,317
10348,0.010561090445594777,sozialismus,406
10349,0.012407980646671696,profis,477
10350,0.012824181255365085,jugendliteratur,493
10351,0.001430689592383529,akte,55
10352,0.007933824103217751,diplomatische,305
10353,0.013890695315141898,neuguinea,534
10354,0.0010665140597768124,auslöser,41
10355,0.01615378612491221,jeffrey,621
10356,0.007621673646697708,benno,293
10357,0.010457040293421429,ritterkreuz,402
10358,0.01612777358686887,eingangsbereich,620
10359,0.004240043701063912,hafenstadt,163
10360,0.0033296048695471217,pavillon,128
10361,0.009338501157557943,karlheinz,359
10362,0.005358582836927399,frey,206
10363,0.005150482532580704,bestreiten,198
10364,0.008844262934734542,bomben,340
10365,0.011081341206461514,aue,426
10366,0.01004083968472804,dichterin,386
10367,0.011211403896678199,maximalen,431
10368,0.010248939989074734,magdeburger,394
10369,0.0039539057825872075,beruflich,152
10370,0.015269359831438753,weißem,587
10371,0.005696745831490779,modells,219
10372,0.01186171734776162,risiken,456
10373,0.008219962021694456,codex,316
10374,0.0021330281195536247,originalen,82
10375,0.006919335119527612,amts,266
10376,0.0026272663423770257,erarbeitete,101
10377,0.005878833597794137,liebhaber,226
10378,0.006815284967354265,bush,262
10379,0.004422131467367271,zeilen,170
10380,0.012381968108628358,versenkt,476
10381,0.00861015009234451,milch,331
10382,0.010509065369508103,tours,404
10383,0.010587102983638113,fra,407
10384,0.0212262310433629,away,816
10385,0.008324012173867804,urteilte,320
10386,0.0024972036521603413,reichten,96
10387,0.014488983690138646,dakota,557
10388,0.01355253232057852,landeskunde,521
10389,0.01162760450537159,stilllegung,447
10390,0.00031215045652004266,eingeschlossen,12
10391,0.006399084358660875,sparkasse,246
10392,0.0013006269021668443,key,50
10393,0.0028873917228103944,zeitliche,111
10394,0.018494914548812528,return,711
10395,0.00910438831516791,verschwörung,350
10396,0.014853159222745363,qui,571
10397,0.009624639076034648,ai,370
10398,0.010222927451031398,arne,393
10399,0.003485680097807143,dimensionen,134
10400,0.0008324012173867804,babylon,32
10401,0.011367479124938221,kompetenzen,437
10402,0.008714200244517857,bekämpfen,335
10403,0.010379002679291418,abmessungen,399
10404,0.007075410347787634,verschont,272
10405,0.01287620633145176,gräben,495
10406,0.0031995421793304373,verfügbaren,123
10407,0.007257498114090992,stimmt,279
10408,0.015165309679265406,stefano,583
10409,0.00970267669016466,psychiater,373
10410,0.007543636032567698,senders,290
10411,0.0080378742553911,carol,309
10412,0.004057955934760555,betroffene,156
10413,0.008688187706474521,entschlossen,334
10414,0.014280883385791952,laurentius,549
10415,0.012668106027105065,symptome,487
10416,0.0037978305543271856,erforderliche,146
10417,0.01781858855968577,baches,685
10418,0.0049423822282340085,einfaches,190
10419,0.009494576385817964,hinnehmen,365
10420,0.0021850531956402984,sub,84
10421,0.0060088962880108215,hub,231
10422,0.019353328304242644,shaw,744
10423,0.01019691491298806,minderheiten,392
10424,0.011393491662981557,ehrenzeichens,438
10425,0.008063886793434435,zucker,310
10426,0.019327315766199307,they,743
10427,0.009624639076034648,ballett,370
10428,0.003745805478240512,uniform,144
10429,0.0042660562391072495,beraten,164
10430,0.01597169835860885,geoffrey,614
10431,0.012017792576021643,gestein,462
10432,0.0033816299456337954,unterirdischen,130
10433,0.019171240537939286,affairs,737
10434,0.02114819342923289,without,813
10435,0.008558125016257837,bozen,329
10436,0.002393153499986994,werkzeug,92
10437,0.0005982883749967485,nachweislich,23
10438,0.0028873917228103944,beschriebene,111
10439,0.011367479124938221,übersetzerin,437
10440,0.00392789324454387,begrenzten,151
10441,0.0017428400489035716,relative,67
10442,0.00894831308690789,ole,344
10443,0.001638789896730224,nein,63
10444,0.004578206695627292,lateinamerika,176
10445,0.008896288010821216,konzerns,342
10446,0.005072444918450693,ausbilden,195
10447,0.008089899331477772,bw,311
10448,0.0022370782717269725,europäer,86
10449,0.007205473038004318,bauteile,277
10450,0.0031735296412871003,universum,122
10451,0.005722758369534116,transportieren,220
10452,0.014827146684702027,miniserie,570
10453,0.016674036885778946,associate,641
10454,0.0035116926358504798,flying,135
10455,0.011471529277111567,geplündert,441
10456,0.004214031163020576,französisches,162
10457,0.011835704809718284,gemälden,455
10458,0.012173867804281664,marienkirche,468
10459,0.002991441874983742,hunde,115
10460,0.007049397809744297,mantel,271
10461,0.008896288010821216,apple,342
10462,0.015113284603178732,krautige,581
10463,0.00777774887495773,illegalen,299
10464,0.004135993548890565,markante,159
10465,0.002549228728247015,lud,98
10466,0.010457040293421429,ain,402
10467,0.006034908826054158,bein,232
10468,0.012017792576021643,landsberg,462
10469,0.009988814608641365,food,384
10470,0.004240043701063912,befestigte,163
10471,0.014671071456442005,romanist,564
10472,0.009884764456468017,direktorin,380
10473,0.004474156543453945,versprach,172
10474,0.010431027755378092,interpreten,401
10475,0.0031475171032437636,gegebenheiten,121
10476,0.008063886793434435,handelskammer,310
10477,0.0090263507010379,zweige,347
10478,0.0034076424836771324,ähnlichkeiten,131
10479,0.0014567021304268657,riesigen,56
10480,0.002107015581510288,maske,81
10481,0.0053325702988840625,trennten,205
10482,0.012512030798845043,parameter,481
10483,0.013968732929271909,ukrainer,537
10484,0.0049944073043206826,ziegler,192
10485,0.004656244309757303,kopien,179
10486,0.006373071820617538,touristische,245
10487,0.007153447961917644,nazis,275
10488,0.0038498556304138593,stände,148
10489,0.014124808157531931,mer,543
10490,0.005774783445620789,engelbert,222
10491,0.004109981010847228,common,158
10492,0.0039539057825872075,vorliegt,152
10493,0.0028873917228103944,fortsetzen,111
10494,0.014332908461878626,que,551
10495,0.006164971516270843,trilogie,237
10496,0.01287620633145176,adelheid,495
10497,0.008558125016257837,afrikas,329
10498,0.007985849179304425,nielsen,307
10499,0.008480087402127825,alphabetisch,326
10500,0.003485680097807143,eineinhalb,134
10501,0.009286476081471269,würzburger,357
10502,0.004370106391280597,symbolisiert,168
10503,0.002263090809770309,piraten,87
10504,7.803761413001066e-05,probe,3
10505,0.004734281923887314,überaus,182
10506,0.012772156179278411,sauerstoff,491
10507,0.013422469630361835,justizminister,516
10508,0.006425096896704212,tanzen,247
10509,0.01781858855968577,bennett,685
10510,0.004838332076060661,eigenständiges,186
10511,0.011341466586894883,insassen,436
10512,0.0012486018260801706,einnehmen,48
10513,0.007933824103217751,slawischen,305
10514,0.004760294461930651,mass,183
10515,0.0031995421793304373,migration,123
10516,0.011965767499934969,nachhaltige,460
10517,0.003771818016283849,raphael,145
10518,0.00117056421195016,zorn,45
10519,0.007751736336914393,autonomie,298
10520,0.016179798662955543,nationalstraße,622
10521,0.00018208776630335822,gehaltenen,7
10522,0.012251905418411674,gleis,471
10523,0.010509065369508103,tourneen,404
10524,0.01662201180969227,reference,639
10525,0.0035897302499804905,prozesses,138
10526,0.016101761048825533,hochstift,619
10527,0.004760294461930651,kommentare,183
10528,0.006451109434747549,buchholz,248
10529,0.002107015581510288,verstärkten,81
10530,0.004083968472803892,sol,157
10531,0.003251567255417111,doppelten,125
10532,0.004760294461930651,archäologen,183
10533,0.008480087402127825,hr,326
10534,7.803761413001066e-05,eingegangen,3
10535,0.014853159222745363,battista,571
10536,0.010170902374944724,ankara,391
10537,0.01253804333688838,astrid,482
10538,0.01162760450537159,elektrischer,447
10539,0.003251567255417111,erschwert,125
10540,0.009728689228207996,staatsarchiv,374
10541,0.007075410347787634,adlige,272
10542,0.007517623494524361,andersen,289
10543,0.009078375777124574,comics,349
10544,0.0006763259891267591,getreten,26
10545,0.006529147048877559,stapel,251
10546,0.009546601461904638,ghana,367
10547,0.019223265614025962,todd,739
10548,0.013058294097755118,symphony,502
10549,0.007829773951044403,nationalmuseum,301
10550,0.008688187706474521,göttin,334
10551,0.0002601253804333689,gross,10
10552,0.006086933902140832,bekenntnis,234
10553,0.00626902166844419,bedürfnisse,241
10554,0.018677002315115886,división,718
10555,0.0023151158858569832,unterworfen,89
10556,0.0023151158858569832,wehr,89
10557,0.004760294461930651,zuweilen,183
10558,0.0024191660380303306,traditioneller,93
10559,0.011367479124938221,toskana,437
10560,0.007465598418437687,wirkungen,287
10561,0.0018468902010769191,ketten,71
10562,0.020575917592279478,foreign,791
10563,0.0070233852717009595,instrumenten,270
10564,0.012512030798845043,montenegro,481
10565,0.009806726842338007,todesopfer,377
10566,0.006555159586920896,warschauer,252
10567,0.004760294461930651,schweigen,183
10568,0.006633197201050906,kreuzer,255
10569,0.007985849179304425,radikalen,307
10570,0.012928231407538434,gremien,497
10571,0.007465598418437687,ökologische,287
10572,0.011809692271674947,staatsoper,454
10573,0.017922638711859114,eingelassen,689
10574,0.005800795983664126,beeindruckt,223
10575,0.00894831308690789,ka,344
10576,0.011575579429284916,tina,445
10577,0.0058528210597508,vorstadt,225
10578,0.014723096532528679,pérez,566
10579,0.01295424394558177,verona,498
10580,0.0060088962880108215,gras,231
10581,0.017168275108602346,universidad,660
10582,0.0019769528912936037,getrennten,76
10583,0.0039018807065005334,reale,150
10584,0.013318419478188487,gemeindeverband,512
10585,0.006841297505397602,königlicher,263
10586,0.005176495070624041,height,199
10587,0.021876544494446322,mason,841
10588,0.0026272663423770257,märkte,101
10589,0.004864344614103998,stoßen,187
10590,0.009182425929297921,vermeidung,353
10591,0.0004942382228234009,vorgesehene,19
10592,0.0063470592825742005,tagsüber,244
10593,0.01563353536404547,ukrainischer,601
10594,0.016517961657518922,patrozinium,635
10595,0.010769190749941471,rathauses,414
10596,0.012199880342325001,airlines,469
10597,0.0033035923315037847,untergeordnete,127
10598,0.011731654657544936,karsten,451
10599,0.002965429336940405,belastet,114
10600,0.008063886793434435,gerard,310
10601,0.010743178211898135,este,413
10602,0.003251567255417111,erzeugte,125
10603,0.009416538771687953,afd,362
10604,0.0255963374346435,making,984
10605,0.019223265614025962,bewaldeten,739
10606,0.0033035923315037847,intensiven,127
10607,0.001144551673906823,einzelheiten,44
10608,0.005826808521707463,binden,224
10609,0.01461904638035533,eichstätt,562
10610,0.01638789896730224,kreisfreien,630
10611,0.006607184663007569,convention,254
10612,0.018416876934682518,fassaden,708
10613,0.0005462632989100746,präsent,21
10614,0.0026532788804203627,aufgezeichnet,102
10615,0.012564055874931717,mexikanische,483
10616,0.011081341206461514,antarctica,426
10617,0.008818250396691206,reduktion,339
10618,0.009728689228207996,längs,374
10619,0.00811591186952111,heimatmuseum,312
10620,0.015191322217308742,joshua,584
10621,0.007985849179304425,round,307
10622,0.0005722758369534115,behandelte,22
10623,0.01287620633145176,problems,495
10624,0.01212184272819499,freimaurer,466
10625,0.0022370782717269725,vorbilder,86
10626,0.00811591186952111,store,312
10627,0.0035897302499804905,steel,138
10628,0.011237416434721537,norwegisch,432
10629,0.0012486018260801706,bürgerlich,48
10630,0.01446297115209531,kapellmeister,556
10631,0.01628384881512889,geweihte,626
10632,0.014853159222745363,hauts,571
10633,0.00234112842390032,leere,90
10634,0.014254870847748615,aufständischen,548
10635,0.022552870483573084,before,867
10636,0.005462632989100747,schätzungen,210
10637,0.012512030798845043,eth,481
10638,0.018104726478162473,cold,696
10639,0.007803761413001067,graue,300
10640,0.008297999635824468,kurve,319
10641,0.015451447597742111,kriegerdenkmal,594
10642,0.0004422131467367271,transfer,17
10643,0.013006269021668444,rebecca,500
10644,0.0008063886793434436,anzeigen,31
10645,0.011081341206461514,bartholomäus,426
10646,0.0046302317717139664,abweichungen,178
10647,0.009910776994511355,composite,381
10648,0.009598626537991312,gebet,369
10649,0.0004942382228234009,vorläufig,19
10650,0.017584475717295735,sullivan,676
10651,0.013890695315141898,disqualifiziert,534
10652,0.005280545222797388,kabel,203
10653,0.01461904638035533,libretto,562
10654,0.014827146684702027,triebwagen,570
10655,0.011289441510808209,häftling,434
10656,0.0029394167988970685,überarbeitung,113
10657,0.0022370782717269725,herkömmlichen,86
10658,0.009520588923861302,auffallend,366
10659,0.0063210467445308635,ganzjährig,243
10660,0.004708269385843977,faz,181
10661,0.012980256483625108,face,499
10662,0.012173867804281664,droste,468
10663,0.007543636032567698,wu,290
10664,0.016023723434695523,mittelfranken,616
